ID Geography,County,State,Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018)
05000US05145,White County, AR,43643,39340,38986,42844,42443,42270,2988,6333,5485,6419,3952,4648
05000US13313,Whitfield County, GA,38126,42069,45894,46399,40717,45028,3182,7975,6188,3353,2391,3468
05000US48485,Wichita County, TX,43525,42996,45416,44769,43295,47373,3740,3069,2712,2951,3540,3755
05000US24045,Wicomico County, MD,48897,53432,54781,50844,54080,57249,4554,2868,4074,5331,6226,6447
05000US37193,Wilkes County, NC,31135,30743,40919,41332,40995,43466,4121,2321,3660,4980,6293,4676
05000US17197,Will County, IL,74397,74828,75992,81438,82196,85818,2067,2276,2141,2505,2399,3313
05000US17199,Williamson County, IL,44418,49153,48736,48409,50408,43568,3220,6312,4819,3426,5323,3579
05000US47187,Williamson County, TN,88759,93337,102881,106054,105622,110700,6569,7622,5602,5194,7697,7754
05000US48491,Williamson County, TX,70911,72453,78311,81818,81719,87454,1567,2331,2242,3396,2121,2839
05000US37195,Wilson County, NC,41095,38774,41204,39036,45960,42769,2178,2911,2310,5608,6968,5406
05000US47189,Wilson County, TN,56278,59685,64476,71153,69959,76756,6183,4050,6249,2996,4384,4344
05000US09015,Windham County, CT,57503,59195,62905,61608,63573,65765,6522,5865,4076,4728,5865,3227
05000US17201,Winnebago County, IL,46946,47121,49578,49749,53337,53345,1727,2322,2382,2160,1940,2324
05000US55139,Winnebago County, WI,49776,52387,52136,56754,56678,56589,2067,1834,2064,2217,3045,2940
05000US48497,Wise County, TX,,,,,58839,69040,,,,,7477,9883
05000US39173,Wood County, OH,51680,54402,57027,60166,60382,63695,2954,3234,2506,3255,5845,5142
05000US55141,Wood County, WI,47726,50831,50796,51887,52110,55273,3909,2657,2402,4281,4780,3810
05000US54107,Wood County, WV,41408,42014,39991,48655,44115,43563,2162,2784,2965,5046,4879,4858
05000US19193,Woodbury County, IA,45594,44721,51146,52324,55273,61516,2088,3130,2683,4693,4551,3522
05000US25027,Worcester County, MA,62483,65407,65753,69295,70402,71853,2404,1683,1837,2194,2801,2035
05000US27171,Wright County, MN,71917,77442,76306,74190,79931,88359,4176,4841,3962,5921,5711,7928
05000US20209,Wyandotte County, KS,38412,36637,41800,43129,46310,47285,2534,1566,1542,2503,2260,2643
05000US53077,Yakima County, WA,41917,44648,47223,48965,47402,51555,2075,2625,1890,3169,2712,2307
05000US41071,Yamhill County, OR,58612,52255,51084,61596,64104,60893,2940,4205,4029,4651,7512,4626
05000US04025,Yavapai County, AZ,39895,44255,48105,50420,50041,48148,2182,1978,3373,2583,2948,2862
05000US30111,Yellowstone County, MT,52610,51508,58026,57945,58156,60079,3392,2569,2753,3577,3112,4216
05000US06113,Yolo County, CA,54898,53765,58966,64904,65729,68670,5475,3809,4179,4304,6256,4947
05000US23031,York County, ME,55350,55509,61613,60863,66391,66614,2947,2930,1635,3532,2153,4465
05000US42133,York County, PA,57065,58587,58409,62462,63519,65239,2028,2142,2369,2726,2100,2771
05000US45091,York County, SC,54439,52565,56359,60767,62217,64319,4013,4175,3723,3181,2631,2953
05000US51199,York County, VA,78073,81636,84580,89418,83993,83593,9600,6684,9372,6349,10386,11328
05000US06115,Yuba County, CA,43801,42143,50451,49259,63120,46574,5685,6512,5085,6758,7245,6976
05000US04027,Yuma County, AZ,41666,40008,40539,43518,46798,43403,2672,2339,2350,2770,2922,3448
