RegionID,County,State,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
2684,Dinwiddie County,Virginia,1089,165100,179700,160000,152300,140400,146400,141800,141200,140900,136900,138300,143500,149700,161100,162700,160300,152100,144400,140300,140500,151800,147500,162000,158500,173200,162900,144900,129900,118800,130700,117500,125400,116300,131100,148200,149400,144500,124400,121300,130600,122500,135900,126400,134800,127100,133900,134100,133300,127500,128900,126100,127100,114200,119900,121300,133400,136000,140300,154600,161900,150500,130400,125700,134000,131700,124900,119500,114600,118700,116700,120300,111200,124200,141000,140300,131600,125000,127100,132800,122900,128200,135900,133000,131400,128500,141600,147500,146000,137900,139500,138000,146500,140700,143700,133500,129200,124500,130700,140500,145300,148600,147800,147600,144300,140400,139700,143100,151000,148300,140300,129700,134800,146400,153400,154300,152900,158000,155600,159300,162100,159000,167900,165000,172100,157100,154800,155400,168100,159400,158800,158300,174000,171400,174700,169900,184900,181600,192100,186300,191400,181700,175500,186600,194900
1403,Summit County,Colorado,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375500,362800,362100,355500,365500,352100,362900,354700,373800,368800,383700,375600,386600,362100,362100,358300,385300,398900,398800,392900,388400,390000,390000,378400,365400,346400,352500,356700,369300,385700,396100,403400,391000,393500,392000,400700,402400,410800,406600,408000,410600,405600,400000,405300,403000,400300,409300,435800,447800,443400,433700,422500,429700,449200,470800,473800,459300,460200,467400,481400,495400,517100,523800,547500,532800,528300,498700,524800,550600,576700,552500,545100,537000,546500,581200,578100,605400,593900,590100,602300,611500,681600,675200,676300,645400,638000,625900,605400
149,Door County,Wisconsin,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188200,188200,190000,195200,203900,196000,190500,170000,161300,157800,162600,166000,181400,177600,190800,189800,209400,216700,219100,208800,196900,187200,179900,176100,171600,176700,192500,182500,191400,177800,200000,177300,167700,156900,169100,191500,189100,189500,197300,190900,
2720,Henderson County,Tennessee,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,97400,98000,104500,93600,83000,76000,72200,78700,71200,79700,77100,93600,88500,90300,85200,87300,88500,93900,82300,82600,80300,92000,91600,96500,97900,94200,85300,89500,96700,97400,95200,91400,96500,94500,102300,98700,103400,93000,94300,94100,86600,96600,101800,116300,99900,92900,89100,97800,103700,113100,116000,107800,100300,106100,102800,111500,109100,130300,125200,114700,
2389,Le Sueur County,Minnesota,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149200,139700,135700,137500,157600,140000,125400,125200,117900,133100,133300,141300,134300,123700,128200,127300,123400,116600,117100,136200,131700,136500,118500,138800,135800,150100,142400,145200,137500,146300,144200,150200,142200,136400,136500,130500,130500,141800,148000,154000,143300,142300,138900,134100,130600,136600,138200,142600,141900,145400,139100,133100,136600,141300,146500,147000,157600,156900,160300,157700,161200,163000,156000,158000,152700,160600,164900,165200,154700,149600,154700,168900,172200,171700,171200,171000,178000,176200,178800,192700,195000,199800,182600,213100,215800,225000,192500,180400,174900,193700,194000,187200,172100,186600,184600,211500,226000
671,Peach County,Georgia,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125600,127700,126000,118700,107600,118500,124800,137800,125900,115800,110300,114000,117800,124600,122100,125000,120700,119300,116200,118600,122300,130400,128100,120600,114700,117400,119300,122000,122600,132700,133500,130800,121000,119500,107600,106900,114600,127200,137500,140300,140300,136900,131000,147200,150400,146400,115900,115600,121000,144000,152500,146000,142100,134400,145000,132000,
1246,Morton County,North Dakota,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178000,187200,180700,184800,182300,192500,193300,202600,196600,183600,185100,188900,194400,186100,191600,210400,222800,230200,221200,200500,205500,201300,216100,209600,218400,222600,228500,219500,215900,208600,197600,194600,197400,216800,215100,210200,206200,208900,232100,228400,225900,200600,211100,214000,208200,206800,214900,225100,215400,209400,209600,206700,213800,214900,216500,207700,208300,222000,225900,224700,224900,225300,226500,225600,221600,215300,219300,216000,225100,210000,213500,208600,216700,223300,233400,228800,221200,215600,200400,186300
969,Custer County,Oklahoma,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152800,151500,165800,174400,155600,152100,137700,139800,144800,134400,142800,129900,136400,136400,139400,146600,160500,178800,183800,169700,156300,149700,151700,146000,147500,145000,150600,146300,138900,141400,145200,148500,167800,165200,165200,145000,151700,163300,163500,150700,150700,148500,169000,160800,170000,160400
2191,Cherokee County,North Carolina,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135400,135400,131600,130400,128900,123400,135300,137400,139900,133100,135100,136800,145100,141600,138500,133200,136800,141700,145300,142200,138200,135300,136900,139100,142900,147800,146400,146000,149800,161100,156000,148500,145600,151600,154600,151500,147200,149500,150400,144100,142300,139600,154200,164100,167700,165300,155200,153700,154000,159400,155900,158200,156000,168400,167000
93,Ashe County,North Carolina,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142800,158100,153000,146100,144900,167500,178400,175400,157900,168600,162000,163300,147000,149600,136600,136500,138600,148500,152900,145200,134000,125000,127800,141500,155300,168800,175200,177300,152200,147500,159000,189600,184100,171700,161200,163900,155500,164600,165100,199900,189700,191000,161900,151000,176900,186400,202800,166600,163500,152100,167500,173900,174700,166200,159500,179800,192700,185800,179300,192400,205400,194900,165800,170700,186500,190500,181700,166800,176200,185200,188900,183600,190400,188500,212200,192000,206000,190400,210000,201200,198900,194500,204000,198800,191900,186600,205100,216400,229900
806,White County,Georgia,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,134400,137900,138400,136400,140500,139300,137200,136300,134400,133200,132200,126100,128900,130800,137100,129700,131100,136700,145000,142700,148600,148200,156100,153800,151900,144300,144400,149400,160500,147500,136700,138700,150400,163000,158200,163200,164300,160500,158700,165200,164800,166100,162000,167800,171900,179200,179700,172700,166000,177700,185100,183800,192100,191000,187300,179700,189100,198900,184400,171400,171800,188300,197300,190400,189200,181500,
378,Baker County,Florida,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132400,134600,120200,124100,128200,129100,123200,119800,139800,148200,155100,146300,145600,140000,132900,140800,161100,172400,173600,144600,127800,116300,131800,139800,145600,153500,151900,155300,147400,153500,155600,164600,154000,156100,155900,164600,161700,167900,177200,180800,181100,176200,181400,179900,184100,183900,182500,176000,175500,185600,209800,192500,181900,164400,197200,211800,215900,216500,207300,202200,179600,183100,201600,210000,211500
599,Lewis County,New York,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95600,95000,92300,108400,104300,117800,116000,126300,115200,108000,100400,106000,103800,100500,100500,101000,111800,111700,114700,121200,121300,125500,117400,117500,106600,107100,109000,117700,111600,99100
1004,Elmore County,Idaho,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105700,97400,96400,97800,109900,108800,111200,104500,105600,108300,110500,113300,111400,115500,113600,104500,104200,99900,92200,92900,100600,117300,115500,116400,114700,109800,105600,108400,118500,132200,132500,121700,120600,122700,122900,112800,113000,122700,128600,133300,122300,123700,123400,132100,134300,135900,137000,135700,137100,136300,138700,133200,138500,136700,141800,138900,139000,141000,144200,146900,149900,149200,151900,149800,151000,152300,153300,160400,163300,161900,161300,161600,170300,171400,173500,176300,172400,175400,175900,179400,184000,187300,193100,189800,192900,197200,201800,197600,209000,211200,213500
374,Anson County,North Carolina,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61800,64100,67900,70000,75300,73300,74600,72200,79000,77800,75100,72100,85200,95800,95200,92800,90700,92600,78800,88800,88200,94600,71200,75600,73200,77600,76300,90300,72900,88100
608,Logan County,Kentucky,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110300,111200,102200,88400,98600,87400,103000,93400,96900,99600,108100,107300,101400,98900,110100,115300,116600,109800,110800,119500,129900,127000,112500,104100,117400,119400,111000,105600,109000,123200,118900,119600,114200,118200,116200,114700,103600,,,,,,,,,,,
1128,Juneau County,Wisconsin,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75800,72100,75400,73900,77100,77600,78100,78600,75200,78400,75200,75500,77800,78600,75000,76700,81500,97400,94600,94900,108600,110700,112400,93300,92300,95600,98100,99700,98000,95700,97800,87900,90300,86500,98100,100500,97700,93500,90500,95300,91100,89100,84600,92100,97100,104900,106000,108000,108600,111600,104400,107100,110200,121400,111600,108300,98000,107300,104500,109800,105500,110400,106200,108300,118300,133600,129600,
1274,Oceana County,Michigan,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72100,74800,81700,87900,88400,97800,96400,95300,100200,102400,107500,93300,95200,92400,92700,98200,117300,119200,112200,96600,91800,96500,92300,99600,89700,102900,106100,115300,106200,93900,99900,94500,125100,
2974,Montgomery County,Kentucky,1107,,,,,,,,,,,,,,92200,88100,95100,85700,92500,89100,101600,95600,98500,86600,95600,94900,109000,105200,104300,93400,101500,98700,107300,93200,103300,90000,83400,67000,72200,77000,73900,88100,90800,94400,78700,92900,97300,102900,91700,95600,93700,91700,95900,94600,94500,87200,97500,87900,102100,98700,102200,94500,94000,105900,103900,110400,113000,114700,106300,102800,102800,94000,101500,105300,121700,118200,119800,110100,109700,104900,114700,119300,123200,125500,120700,117400,111700,114500,119400,118700,118700,119200,117000,115900,112100,113000,112100,100800,105100,111500,123800,124200,109500,110900,115900,126400,129300,147000,147400,161400,138300,140100,124100,126600,125400,128400,129300,130600,129600,116100,120000,120300,130100,125400,111100,112200,114300,141000,140100,142900,144200,144100,141200,136300,135800,145100,151400,169900,170200,165500,151600,144500,134700,127800,132400
3133,San Jacinto County,Texas,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,119600,112900,136100,126500,129100,126100,142000,133300,123700,136600,131400,139100,129600,140400,148800,163100,183600,174700,162400,155200,143100,125500,105700,103200,102400,111700,123600,134100,120900,108900,131400,151100,138000,133600,144700,157800,137800,130400,148500,172200,170100,172100,
391,Boone County,Iowa,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96900,103800,104300,104700,108400,118400,131300,137700,137200,124700,114900,108900,109600,113000,117700,135800,138600,131500,117600,114400,118400,123800,131900,130000,128100,123000,127800,133100,133900,135500,139800,142200,150600,142700,139500,125400,119300,119900,116000,128900,131900,137200,135600,146100
3263,Winchester City,Virginia,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146200,145700,140800,132400,130400,152100,146700,162500,152400,181300,176500,194500,195900,202500,192000,191400,177600,171700,174200,176400,173100,164300,147300,143000,153000,170200,173800,168600,162300,160800,170500,184500,200200,227800,230300,210100,175100,172000,192900,179600,176000,192800,189500,191100,173200,195400,194300,183700,176500,181000,195900,201500,212000,210200,218100,216300,238800,243000,244800,234200,230000,216900,203900,217800,260000,269200,237800,208800,200600,227200,237400,251200,243500,241200,221900,220300,227800,234400,225100,205800,189000,216800,218600,238900,205500,197300,182700,186300,202100,215400,228900,238500,266800,299500
2493,Randolph County,Indiana,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70500,74600,73100,72900,70600,68100,72600,74500,74500,70800,70700,72300,75600,75600,80900,81000,79500,75500,76800,75700,76100,82000,86200,88400,76300,72000,68200,85500,86800,
2683,Dickinson County,Michigan,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70200,74900,76200,72700,69700,69100,69500,67400,71500,72800,74000,72200,79800,78500,78300,72200,78900,78600,80400,75600,87100,89100,89800,80800,78100,79200,77700,77800,85100,86500,87600,90900,96600,100100,89900,94800,94100,94700,95500,98400,106000
2738,Jefferson County,Idaho,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158800,170400,175900,179100,177900,163300,163700,155000,149600,149100,168900,190300,187800,182300,177700,178200,177200,178100,177400,174300,162700,164500,167300,178200,182000,188000,188200,186900,182200,184600,182900,186200,202400,204200,207300,189100,190900,180800,185000,185700,200300,205500,212500,202500,198600,223100,222300,234600,211500,219100,211800,202000,212000,210600,228000,230300,236000,231400,222400,225200,226900,237700,240000,248900,236900,234900,222100,233000,239800,237100,250600,269700,287700,280500,261000,288500,288900,303300,274000,284200,278500,294900
2965,Mille Lacs County,Minnesota,1114,136500,125500,125400,111900,104900,98800,105100,103200,103700,92100,90200,88600,97000,102500,97500,86600,86300,90400,101700,97500,93700,88900,87300,83900,82900,82000,81700,82600,81600,83100,87700,87100,103000,105200,100400,89600,84400,93500,86600,75100,73400,85000,89400,95600,85300,93300,92100,91900,87800,83800,85000,85400,90500,96300,98000,100300,101800,101500,96600,100800,98900,101600,96100,104300,106900,115200,113800,115300,111300,110100,111700,112200,118200,111600,113400,108300,118300,121500,126400,125900,125900,133100,132600,132700,130200,133700,137300,136700,129000,128900,134300,146500,149200,149200,149600,150400,145400,144300,136200,142400,132300,139100,135400,146700,148800,153700,155600,161100,159000,159800,156800,160900,161400,160300,155300,156600,157500,161800,163900,176200,182700,185200,173400,166500,157200,162700,168000,178900,177400,175800,177600,186300,190400,194400,189300,190500,178800,173200,169500,172200,176600,175300,174800,
865,Benton County,Iowa,1115,,,,,,,,,,,,,,,,,,,103800,114900,103500,106400,99800,104700,97800,102800,112600,124300,131600,141400,150700,129600,111400,104800,113600,96500,94900,96000,102100,98500,97500,114500,116200,127300,107700,117300,118500,126700,105300,101000,101100,107700,101500,101600,104200,108100,115500,130300,135800,132300,114800,112600,125600,135500,132400,116200,112200,117900,120800,117500,116100,114900,122200,115200,116200,104700,109000,118300,120300,118300,129600,138300,139300,120000,134800,141500,141700,126000,120300,114400,118200,127900,128800,114900,112000,125500,127200,143100,130100,143700,125600,134400,122500,124300,124600,126600,135600,119100,121000,109500,125100,127000,136800,133000,139900,133300,136600,138800,135200,118400,119100,124200,143100,134900,138000,144700,150200,141500,137500,154300,156000,151900,139400,132000,122800,122000,130700,142700,133000,130400,138300,142100,,
746,Texas County,Missouri,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91500,87100,91200,105600,109600,98200,94000,98300,117700,117500,106300,93200,94700,99300,111300,117900,115100,118700,98900,93900,93600,102200,109400,104800,102800,103300,97000,110900,112900,115000,119600,104100,
2278,Franklin County,Kansas,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88200,100900,99900,105000,114500,98700,86400,77200,90800,89000,92000,87300,91500,100700,99200,98900,85100,93700,106500,110900,110500,103600,103200,105700,103000,107800,106200,108200,104100,105800,108700,105500,106400,91500,99300,107800,121500,125600,124900,121100,120600,114900,130600,140000,141600,133700,124200,116200,113900,113800,119700,125700,128900,130200,123900,134500,120600,120500,121900,141100,150100,142900,144000,135700,137500,133700,137500,130500,121600,131200,139000,153900,142900,151500,143800,146700,137700,143600,138600,137400,146300
688,Posey County,Indiana,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95600,91700,95600,94900,105300,116800,127300,139600,138300,127200,111200,99000,104800,103300,120500,110300,104400,107200,117400,128200,128100,126300,118000,113100,107100,109800,104300,105300,101900,97100,102800,111500,114700,115700,111300,104700,110000,111800,112300,106700,108800,110900,113300,111700,124300,128000,129000,125400,116800,116700,116000,117200,119500,133400,127200,126000,115300,118500,123700,120700,130200,121600,129700,145800,155500,147700,143200,142300,134800,119000,112700,123400,129500,135200,142300,142200,141200,145800,148100,143000,127600,131100,146200,156400,150900,145000,134200,129700,120500,119800,128400,140000,127800,130000,122800,147100,141000,151900,147100,158400,146900,148900,158700
809,White County,Tennessee,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87200,84800,79400,79900,73000,71400,63600,70000,65200,75200,71800,76300,74100,77000,79500,79000,82700,87000,86700,75200,72700,76200,83000,87200,78800,78500,69700,69300,71400,74800,80900,72800,74100,75500,85000,87700,85700,93100,89200,90700,82400,85100,83900,87900,89900,88800,84200,82000,82700,88000,93500,95300,93500,96100,102600,98400,95200,85600,87300,85700,95300,97700,103700,99200,103700,95800,95400,98800,102100,110700,103900,108100,104300,100300,98100,102500,106100,108300,106400,110100,119700,118500,128400,115900,124900,116200,125200,124400,122600,120900,111000,114100,105100,117600,120000,129600,125900,137900,140100,140500,122300,126700,124000,133300,134500,139600
774,Union County,Oregon,1120,117300,135500,132300,128400,110900,117300,122000,134700,129000,135500,137100,135900,147100,148500,153900,131500,118700,116200,126600,140300,148800,145400,144800,136800,135900,139600,138300,143000,136100,132800,129600,134500,125600,126100,126300,135400,157600,150100,143000,118000,115600,118200,122800,130200,140600,138200,142200,149800,157400,161100,154300,146800,127300,134100,133700,134500,132600,130700,146100,136800,147500,151400,159000,157900,152800,147100,149800,147500,146700,146900,139600,151600,148200,160700,147800,142000,137800,149000,149800,147100,140000,138200,138100,175200,172800,169700,134300,147100,157900,151500,144600,138300,156000,156700,160500,147900,146100,157800,154400,157300,147200,148400,154900,158800,163900,160100,161400,168800,174700,164900,167000,163800,170000,162900,157300,161800,163100,168400,168200,161200,168100,162400,165700,163500,153600,166000,170200,186400,172700,177200,180700,195700,204800,217300,223800,221800,209700,199500,176600,189100,186200,187800,183900,
1664,Decatur County,Indiana,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96200,100300,102900,88900,83800,86100,95400,99200,95500,112400,101500,101900,104300,100000,100800,89700,96600,96100,105800,121500,129300,127800,109300,104200,99300,103000,108400,105100,111800,109400,110700,114700,110300,121200,117900,111000,95000,94800,99600,101900,99000,99600,115500,109300,110600,95200,103400,106100,99800,97700,99700,117000,120300,118500,112300,110600,108100,105000,104400,113700,136300,130000,121900,99900,112800,123800,131000,140000,137000,134300,114200,116800,116900,131900,131000,136600,129700,123400,115400,115400,123600,125000,130000,122500,133300,134600,133500,121600,120100,122000,123300,122500,124600,129000,125600,121300,128900,138000,139600,129300,136000,137000,142500,140800,140700,149800,139600,151500,160600,169700
2268,Fluvanna County,Virginia,1122,231600,220800,210500,215100,224600,228800,215500,214700,232500,230500,230200,206700,202200,185200,185400,185000,194000,187200,183800,191600,199200,196500,184000,191200,192200,189300,170600,180000,188100,199500,188600,201800,191100,193800,189700,211700,208600,190700,167900,169500,181800,196300,201700,199000,185300,169700,178000,176700,181100,151800,152000,163000,179900,183700,169700,174600,178500,184100,179200,177300,174800,171400,163400,165700,166800,170400,176000,170800,166400,161300,160100,159400,160900,155400,163900,168300,174100,178000,172400,174800,171400,179700,175900,170600,174000,187500,200900,197300,196400,180100,185900,179500,183300,174400,174300,177900,165800,161500,154800,166400,166400,167300,166600,172100,193200,194200,200100,192800,200000,201600,201900,195900,193900,203100,199100,199900,188800,198300,199700,215100,216200,216800,202100,199800,200400,200800,201500,211000,220400,212200,203000,194000,205900,205200,210400,209900,214500,216500,212500,214700,220800,224900,225800,237000
1817,Johnson County,Arkansas,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94100,95700,93100,82800,87000,85200,80400,86800,85200,92300,91600,88100,88500,83000,88200,97900,100600,112600,111500,118400,122600,123300,125600,115400,111000,108600,98500,98300,91300,117300,116600,121300,114300,118500,133600,125800,126000,97300,83700,85100
2807,Montezuma County,Colorado,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150700,157400,153600,169500,157100,154000,141400,157700,160800,164700,167600,165800,158100,159400,160700,159500,156600,159500,170300,171000,176900,168900,163600,169100,187500,184000,173800,162300,172100,170300,160200,158600,162400,176300,171900,160800,162600,172700,195600,208000,200900,213800,203600,201700,177100,169700,161900,173100,180900,186300,193400,180300,187700,181000,182600,176600,170100,177500,190200,184700,183300,180000,176500,187000,183800,197200,198400,203300,212200,233800,239800,239600,211900,209600,210500,221000,221800,212500,224000,226300,232200,214000,212700,208900,217800,222900,251700,250700,232200,212900,191300,211900
2540,Seminole County,Oklahoma,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74300,72600,65300,53200,56900,58800,63500,64900,74300,76900,73800,60700,60300,60900,64400,60200,61800,69100,74400,76200,69400,62800,61200,67900,68200
636,Meade County,South Dakota,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170300,185300,173400,163400,147600,169300,167300,170100,152900,164200,153100,165400,161400,168400,169100,169800,183100,184600,189200,186200,192400,191100,188900,183000,180100,178500,179600,183400,187800,184300,185800,183500,194400,193600,203200,199700,196800,188700,188400,190500,186800,186700,187200,186200,183800,181800,185400,188100,196400,196500,198100,205400,207400,209000,214400,215300,216700,203500,206800,206200,210900,216400,219000,205500,202100,209500,221500,226300,215600,217400,215200,221200,227200,229500,227400,225200,222700,219400,215900,215000,215000,219400,219700,230800,219700,220000,216800,232300,238100,235000,234900,236900,242000,222400,228100
2854,Tillamook County,Oregon,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213700,220500,208000,217400,213200,210900,205900,215000,199100,201300,195500,197600,205400,207000,219500,228900,246300,236100,216700,212300,195800,218100,243100,257400,248100,217100,215800,203700,190500,191200,211800,220200,227100,210000,222900,245600,258200,240000,213800,215100,227800,233700,231700,230800,240400,233200,230600,246700,231600,237100,220100,241100,244900,252100,255200,251900,243600,257500,255900,261400,255700,275000,273300,273700,269100,272500,286400,280600,291500,286100,303000,277600,278600,258400,312900,310300,320800,288800,295800,300500,319000,320000,319000,319300,307200,316900
785,Wasco County,Oregon,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150700,139400,135800,132500,149800,158500,155000,155400,160700,168800,177100,165500,147300,145900,161600,173800,172300,163500,162300,159100,153700,150900,152700,163900,165200,151500,149000,155100,170000,166100,165600,161100,164200,155800,161300,160400,165200,171800,175300,178700,179600,183800,189300,194300,195300,197800,185700,183000,188300,188500,184000,175800,183200,192700,194200,197300,201200,219500,212700,211800,204500,218500,237500,231700,225700,211300,217100,240200,239900,237300,233000,242200,245900,231600,231100,237900,236500,245300,245000,262700,252400,264500,257000,269100,267100,276300,272300
2481,Plymouth County,Iowa,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119600,121500,125900,136800,130900,130300,158800,164200,145100,117800,119300,147300,149600,149600,145500,143200,142300,134500,131300,126200,125900,131200,132800,130400,125200,127500,127100,130300,151000,158500,165900,150900,148600,137000,132300,134200,145900,140800,139600,137500,149800,154900,156600,145700,151700,144700,162800,159900,166300,160200,159600,176700,171300,164100,129300,132900,125700,146900,136600,150700,140300,148300,147000,147200,156400,159500,165600,166900,157900,154600,151500,166900,199300,187700,179700,144900,146700,150400,
