ID Geography,Geography,Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Income (2013),Income (2014),Income (2015),Income (2016),Income (2017),Income (2018),Population (2013),Population (2014),Population (2015),Population (2016),Population (2017),Population (2018),,
05000US22071,"Orleans Parish, LA",36631,35504,39077,38681,36999,38423,1524,1644,2108,2265,1963,2033,378715,384320,389617,391495,393292,391006,,
05000US12097,"Osceola County, FL",41361,42899,45244,51436,49762,50546,2613,2957,2500,2401,3859,3703,298504,310211,323993,336015,352180,367990,,
05000US36075,"Oswego County, NY",46533,47013,49767,53562,53406,54264,4134,4100,2541,3096,3806,3739,121165,120913,120146,118987,118478,117898,,
05000US35035,"Otero County, NM",44102,42603,36142,43646,43887,42591,3496,2671,4749,5075,3383,6318,65616,65082,64362,65410,65817,66781,,
05000US26139,"Ottawa County, MI",57517,60343,61012,64513,68543,69952,2418,1922,2072,2547,2387,2800,272701,276292,279955,282250,286383,290494,,
05000US22073,"Ouachita Parish, LA",40473,41139,36709,37275,40161,44059,2900,2573,2938,2550,3370,4995,156220,156325,156761,156983,155874,154475,,
05000US55087,"Outagamie County, WI",56433,58118,59252,61149,65564,64759,2427,3675,3349,2190,2203,3149,180345,182006,183245,184526,186059,187365,,
05000US55089,"Ozaukee County, WI",70899,72103,79048,84415,82869,81104,5605,7854,3606,5760,5298,3643,87054,87470,87850,88314,88429,89147,,
05000US12099,"Palm Beach County, FL",51804,52203,56664,57580,60057,61691,936,1207,1141,1498,1347,1430,1372171,1397710,1422789,1443810,1471150,1485941,,
05000US48367,"Parker County, TX",60454,68882,67012,66548,75823,72004,3573,5990,4824,5988,6938,8476,121418,123164,126042,129441,133463,138371,,
05000US12101,"Pasco County, FL",45678,45349,46133,46264,51347,54208,1500,1374,1354,1430,1337,2400,475502,485331,497909,512368,525643,539630,,
05000US34031,"Passaic County, NJ",58898,58804,55954,62016,64233,75259,3312,2722,3583,2533,3610,4240,505672,508856,510916,507945,512607,503310,,
05000US13223,"Paulding County, GA",56307,62453,60214,60856,66482,73084,3918,3856,4654,6988,3907,3610,146950,148987,152238,155825,159445,164044,,
05000US40119,"Payne County, OK",36087,38642,39840,35927,36914,48031,4324,4560,3098,6038,3253,4785,79066,80264,80850,81131,81575,82040,,
05000US46103,"Pennington County, SD",48906,47838,52611,50950,54836,59006,2454,3096,4393,2839,3213,4945,105761,108242,108702,109372,110141,111729,,
05000US23019,"Penobscot County, ME",43598,42242,44173,47328,50349,47217,2656,2830,4678,2968,2654,3800,153364,153414,152692,151806,151957,151096,,
05000US17143,"Peoria County, IL",49391,52352,53837,51975,53843,56138,2176,2298,3951,2349,2463,3576,188429,187319,186221,185006,183011,180621,,
05000US42101,"Philadelphia County, PA",36836,39043,41233,41449,39759,46116,797,1237,797,1045,1379,1224,1553165,1560297,1567442,1567872,1580863,1584138,,
05000US45077,"Pickens County, SC",41800,40136,42449,45779,47520,47148,4092,3206,3958,2324,3119,4258,119829,120368,121691,122863,123479,124937,,
05000US53053,"Pierce County, WA",57660,60496,60167,64434,69278,75407,1731,1535,1296,1873,2137,1954,819743,831928,843954,861312,876764,891299,,
05000US21195,"Pike County, KY",34373,31426,33321,,,,3584,2624,3457,,,,63380,63034,61792,,,,,
05000US04019,"Pima County, AZ",43824,45856,47099,47560,51425,53464,1116,1267,1007,1541,1125,1484,996554,1004516,1010025,1016206,1022769,1039073,,
05000US04021,"Pinal County, AZ",49756,49867,50770,52555,52788,59058,2357,2461,1841,2162,2041,2065,389350,401918,406584,418540,430237,447138,,
05000US12103,"Pinellas County, FL",43703,45152,47618,50036,51512,52198,1091,1094,1167,1266,1124,1318,929048,938098,949827,960730,970637,975280,,
05000US37147,"Pitt County, NC",40639,41632,41453,46573,45849,42481,2086,2000,2439,3483,4471,2030,174263,175354,175842,177220,179042,179914,,
05000US06061,"Placer County, CA",73328,75390,75708,85426,80728,88592,2659,2716,2585,3899,2589,4663,367309,371694,375391,380531,386166,393149,,
05000US29165,"Platte County, MO",63438,69787,70837,77581,74646,80468,7643,4392,5152,3760,3207,8809,93310,94788,96096,98309,101187,102985,,
05000US25023,"Plymouth County, MA",76183,74936,75080,82087,86910,90484,2867,2459,3675,3040,3359,2974,501915,507022,510393,513565,515142,518132,,
05000US12105,"Polk County, FL",42435,42780,44061,46355,48475,51670,1473,1932,1576,1347,1645,1735,623009,634638,650092,666149,686483,708009,,
05000US19153,"Polk County, IA",59328,60978,60176,64067,65995,68291,2165,1725,1936,2682,2029,2788,451677,459862,467711,474045,481830,487204,,
05000US41053,"Polk County, OR",49781,51893,54970,52485,55428,61616,5422,4463,5440,5777,3703,8313,76794,77916,79391,81823,83696,85234,,
05000US72113,"Ponce Municipio, PR",15990,15935,15418,17454,16270,17906,1379,1669,1157,1664,1622,1512,157118,153540,149028,145278,140859,133191,,
05000US39133,"Portage County, OH",52337,51275,52835,49695,59402,64550,3182,3152,3194,4489,3931,4112,163862,161882,162275,161921,162277,162927,,
05000US55097,"Portage County, WI",49872,51399,57244,53655,52247,57452,4552,2606,5009,3857,2973,4538,70380,70482,70408,70447,70474,70942,,
05000US18127,"Porter County, IN",63806,60903,63807,66196,65747,66476,3351,4054,5871,3903,4175,5305,166557,167076,167688,167791,168404,169594,,
05000US51740,"Portsmouth city, VA",43904,44905,49242,48516,50242,47919,3427,6208,4470,4409,3880,4155,96205,96004,96201,95252,94572,94632,,
05000US40125,"Pottawatomie County, OK",45012,46839,43317,41716,48744,48776,2721,3529,2426,2449,3366,2752,71158,71811,71875,72290,72226,72679,,
05000US19155,"Pottawattamie County, IA",50557,52239,53117,55972,58633,55376,3022,5936,4821,4470,4727,4714,92728,93128,93671,93582,93386,93533,,
05000US48375,"Potter County, TX",37823,38324,40536,42305,45312,40797,4215,3111,3978,4874,4640,3760,121661,121627,121802,120832,120458,119648,,
05000US24033,"Prince George's County, MD",72052,72290,76741,79184,81240,83034,1580,1676,1434,1792,1619,2026,890081,904430,909535,908049,912756,909308,,
05000US51153,"Prince William County, VA",95268,92104,99766,97986,100845,107925,5429,2808,2514,3205,3324,5103,438580,446094,451721,455210,463023,468011,,
05000US44007,"Providence County, RI",48159,47481,50565,52369,56672,56461,2286,2221,1442,2080,2608,1948,628600,631974,633473,633673,637357,636084,,
05000US08101,"Pueblo County, CO",41218,41047,40050,44677,43148,48468,2572,2628,1749,3547,3056,2816,161451,161875,163591,165123,166475,167529,,
05000US05119,"Pulaski County, AR",46368,44860,46070,47387,52450,49613,2575,2787,1934,2823,2942,1770,391284,392702,392664,393250,393956,392680,,
05000US12107,"Putnam County, FL",32295,30765,31483,38239,33790,41608,3510,3423,2392,2371,1974,5256,72577,72143,72023,72277,73464,74163,,
05000US36079,"Putnam County, NY",93746,97483,90538,96992,99479,102525,6264,8664,6426,7918,8674,9059,99645,99487,99042,98900,99323,98892,,
05000US47141,"Putnam County, TN",31448,35516,40623,37437,39647,45199,3802,4113,3695,5732,5488,4066,73525,74165,74553,75931,77674,78843,,
05000US36081,"Queens County, NY",56599,57241,60422,62207,64509,69320,943,1195,723,1151,1327,1781,2296175,2321580,2339150,2333054,2358582,2278906,,
05000US55101,"Racine County, WI",54209,54525,57232,55706,60897,59759,2985,2259,2731,2292,3413,2744,195041,195163,195080,195140,196071,196584,,
05000US54081,"Raleigh County, WV",40178,40561,37262,45863,42121,39122,3177,3745,3945,5623,4332,9333,78833,78241,77510,76601,75022,74254,,
05000US27123,"Ramsey County, MN",56734,55101,57384,60369,61962,62919,2201,1741,2077,1643,1457,2075,526714,532655,538133,540649,547974,550210,,
05000US48381,"Randall County, TX",60801,65749,61984,67015,62098,70108,3911,4074,3998,5882,3931,4333,126474,128220,130269,132501,134442,136271,,
05000US37151,"Randolph County, NC",40109,41107,42347,44836,43154,47653,2599,2583,3227,5353,2546,3583,142577,142778,142799,143416,143282,143351,,
05000US28121,"Rankin County, MS",55209,58755,57500,62332,66054,66480,4496,4515,4808,3730,5567,3250,146767,148070,149039,150228,152080,153902,,
05000US22079,"Rapides Parish, LA",39331,40434,43222,42582,41646,49175,3824,3408,2982,4642,3071,3029,132723,132488,132141,132424,131648,130562,,
05000US36083,"Rensselaer County, NY",57438,61457,60810,65965,64050,71648,3638,4129,3046,5829,3738,2014,159918,159774,160266,160070,159722,159442,,
05000US27131,"Rice County, MN",58584,60527,57323,69135,64014,65839,4493,3644,6226,5709,4550,6563,65049,65151,65400,65622,65968,66523,,
05000US39139,"Richland County, OH",39455,41548,45155,44073,46032,49564,2274,2261,3754,2979,5387,3950,121773,121942,121707,121107,120589,121099,,
05000US45079,"Richland County, SC",47491,50028,51301,52030,51946,52159,2671,2181,1979,1816,2514,2724,399256,401566,407051,409549,411592,414576,,
05000US51760,"Richmond city, VA",39193,43054,39906,42373,46261,48987,2535,3048,2036,3434,2332,2137,214114,217853,220289,223170,227032,228783,,
05000US13245,"Richmond County, GA",35649,35793,41672,41419,37324,39413,3524,2029,2366,1926,2545,2633,202003,201368,201793,201647,201800,201554,,
05000US36085,"Richmond County, NY",69633,71121,71622,77197,79201,82166,3474,3055,2532,4465,2788,5148,472621,473279,474558,476015,479458,476179,,
05000US20161,"Riley County, KS",43778,44825,46677,50737,50067,44697,5674,4984,4095,3611,4849,3414,75394,75194,75247,73343,74172,73703,,
05000US06065,"Riverside County, CA",54095,57006,58292,60134,63944,66964,1252,949,1771,1342,1223,1177,2292507,2329271,2361026,2387741,2423266,2450758,,
05000US51770,"Roanoke city, VA",36651,41697,39835,37044,43799,42711,2688,3561,3741,3006,3511,5665,98465,99428,99897,99660,99837,99920,,
05000US51161,"Roanoke County, VA",56400,62091,63210,60454,64287,68595,4394,3827,7627,5243,4712,6608,93524,93785,94409,94031,93730,94073,,
05000US47147,"Robertson County, TN",50510,51883,53204,60423,60474,69079,3522,4904,3907,5914,4325,5733,67383,68079,68570,69165,70177,71012,,
05000US37155,"Robeson County, NC",29542,29889,31558,34254,32729,35037,1851,1570,2074,3090,2696,2386,134841,134760,134197,133235,132606,131831,,
05000US55105,"Rock County, WI",47118,50610,53777,50729,55304,57037,4696,3132,3410,2265,2968,2952,160739,161188,161448,161620,162309,163129,,
05000US17161,"Rock Island County, IL",48159,47751,50542,50948,51711,52148,3625,2522,2266,1816,1883,2803,147258,146063,146133,144784,144808,143477,,
05000US13247,"Rockdale County, GA",49767,46524,50761,56820,62429,61222,3871,3307,3150,2805,8024,5643,86919,87754,88856,89355,90312,90594,,
05000US37157,"Rockingham County, NC",41335,38878,38241,40985,48196,40688,5769,3550,4354,2704,5931,2503,91878,91696,91758,91393,90949,90690,,
05000US33015,"Rockingham County, NH",74782,79922,87960,81726,89451,95160,4142,3014,3166,4349,3963,6458,299134,300621,301777,303251,306363,309176,,
05000US51165,"Rockingham County, VA",56074,56112,51979,57755,59493,61199,2411,3224,3215,4966,3771,3699,77741,78171,78593,79744,80227,81244,,
05000US36087,"Rockland County, NY",80942,85037,85392,85515,88726,89812,3050,4694,3580,5870,4085,4056,320903,323866,326037,326780,328868,325695,,
05000US48397,"Rockwall County, TX",93054,80407,90940,95731,94848,100595,5697,6312,6115,10333,8745,9005,85245,87809,90861,93978,96788,100657,,
05000US40131,"Rogers County, OK",54425,55626,63041,62434,60735,60148,3465,2595,3743,2299,3280,3567,89044,89815,90802,91766,91444,91984,,
05000US39141,"Ross County, OH",40493,40764,44907,46422,50713,46769,4430,3566,3656,5613,5345,6245,77910,77159,77170,77000,77313,76931,,
05000US37159,"Rowan County, NC",41154,45978,45320,48379,47396,46035,2567,3304,4656,3024,3295,2912,138323,138630,139142,139933,140644,141262,,
05000US37161,"Rutherford County, NC",34993,34347,35594,36121,40570,43111,2756,3736,3954,6790,3095,4217,66956,66600,66390,66421,66551,66826,,
05000US47149,"Rutherford County, TN",57174,52502,60043,61157,68514,63739,4074,3339,2524,1718,3017,2605,281029,288906,298612,308251,317157,324890,,
05000US06067,"Sacramento County, CA",52936,55842,58942,59780,63045,69767,1408,1118,1803,1528,1745,1676,1462131,1482026,1501335,1514460,1530615,1540975,,
05000US26145,"Saginaw County, MI",41548,44931,43383,45849,45331,48990,1906,1810,2087,1783,2233,2063,196542,195012,193307,192326,191934,190800,,
05000US34033,"Salem County, NJ",61943,57377,68830,53662,61250,65733,6739,8142,6340,4916,11275,5736,65166,64715,64180,63436,62792,62607,,
05000US05125,"Saline County, AR",53107,53926,55051,64932,59633,63084,4147,4798,5726,5015,6354,5834,114404,115719,117460,118703,119323,121421,,
05000US49035,"Salt Lake County, UT",61775,62672,65694,68665,71471,73801,850,1789,1387,2017,1174,1955,1079721,1091742,1107314,1121354,1135649,1152633,,
05000US06071,"San Bernardino County, CA",52323,52041,53803,56337,60420,63857,1172,919,1596,1199,1081,1948,2088371,2112619,2128133,2140096,2157404,2171603,,
05000US06073,"San Diego County, CA",61426,66192,67320,70824,76207,79079,812,1085,1448,995,1049,1474,3211252,3263431,3299521,3317749,3337685,3343364,,
05000US06075,"San Francisco County, CA",77485,85070,92094,103801,110816,112376,2315,3216,3424,3580,3045,4192,837442,852469,864816,870887,884363,883305,,
05000US06077,"San Joaquin County, CA",51432,51659,53705,59518,61164,64119,1301,1352,2554,2003,1542,2493,704379,715597,726106,733709,745424,752660,,
05000US35045,"San Juan County, NM",43787,48773,49613,52003,45942,44841,3950,5116,3755,3775,5268,4446,126503,123785,118737,115079,126926,125043,,
05000US72127,"San Juan Municipio, PR",21309,20234,18933,22727,21912,23012,1275,972,1401,1509,1617,1483,374682,365575,355074,347052,337288,320967,,
05000US06079,"San Luis Obispo County, CA",58158,63474,62648,70564,71880,71148,2686,4084,4211,2814,4038,3925,276443,279083,281401,282887,283405,284010,,
05000US06081,"San Mateo County, CA",91322,101051,101272,108627,116653,124425,1774,1495,1399,5154,3518,4666,747373,758581,765135,764797,771410,769545,,
05000US48409,"San Patricio County, TX",46425,53877,54966,53348,51012,55018,4486,4565,4280,5645,4457,6763,66137,66915,67357,67655,67215,66893,,
05000US35043,"Sandoval County, NM",55825,55398,63598,57158,54296,54338,4320,4489,2937,5144,4158,3977,136575,137608,139394,142025,142507,145179,,
05000US17167,"Sangamon County, IL",55317,55103,57576,53782,61542,61997,2517,2874,2442,3373,2359,3749,199145,198997,198712,197499,196452,195348,,
05000US06083,"Santa Barbara County, CA",62421,63833,63625,67436,71106,77472,3413,3988,2418,3312,2060,3718,435697,440668,444769,446170,448150,446527,,
05000US06085,"Santa Clara County, CA",92014,97532,102340,111069,119035,126606,1523,2089,1449,1800,2988,3046,1862041,1894605,1918044,1919402,1938153,1937570,,
05000US06087,"Santa Cruz County, CA",68438,65368,65139,77613,79705,86941,5190,5854,4375,3780,6744,5013,269419,271804,274146,274673,275897,274255,,
05000US35049,"Santa Fe County, NM",51833,52809,55676,57863,58821,60193,2619,4386,3459,3432,3616,3393,147423,148164,148686,148651,148750,150056,,
05000US12113,"Santa Rosa County, FL",54843,60317,59682,63619,66059,70787,3910,5168,2857,3867,3205,3661,161096,163422,167040,170497,174272,179349,,
05000US12115,"Sarasota County, FL",48263,52109,56286,54989,58400,61683,2365,1484,2523,2006,3179,1789,390429,396962,405549,412569,419119,426718,,
05000US36091,"Saratoga County, NY",70673,72354,75761,76097,83726,83765,4132,3856,4256,3341,4436,4232,223865,224921,226249,227053,229869,230163,,
05000US31153,"Sarpy County, NE",65706,73775,73518,73569,80694,77941,4094,3652,3216,3615,3626,5007,169331,172193,175692,179023,181439,184459,,
05000US36093,"Schenectady County, NY",54293,57587,61108,58331,62514,64847,3343,4390,3920,4940,3196,5147,155333,155735,154604,154553,155565,155350,,
05000US42107,"Schuylkill County, PA",41114,43044,45810,50684,49559,48458,2749,2644,2427,1785,2525,3353,146920,145797,144590,143573,142569,142067,,
05000US39145,"Scioto County, OH",37351,38233,35833,39210,43367,37257,5842,3438,5077,3689,6093,7566,78153,77258,76825,76088,75929,75502,,
05000US19163,"Scott County, IA",53884,54679,57831,54730,58129,58175,3759,2218,3878,3681,4272,3831,170385,171387,172126,172474,172509,173283,,
05000US27139,"Scott County, MN",83173,92107,92506,88765,98538,100963,6436,7248,5457,5658,7733,4693,137232,139672,141660,143680,145827,147381,,
05000US05131,"Sebastian County, AR",41056,38418,40448,42053,41917,46826,4968,3082,3349,2797,5742,2495,127342,126776,127780,127793,128107,127753,,
05000US20173,"Sedgwick County, KS",48361,50996,50840,52193,53923,55882,1563,1624,1007,1693,1407,2209,505415,508803,511574,511995,513687,513607,,
05000US12117,"Seminole County, FL",55058,56322,57074,61311,64049,67470,2892,2300,3038,3559,3343,2717,436041,442516,449144,455479,462659,467832,,
05000US47155,"Sevier County, TN",40715,39175,42107,45609,49963,47411,3332,3278,3446,2290,3674,5282,93570,95110,95946,96673,97638,97892,,
05000US06089,"Shasta County, CA",40332,43706,46693,46724,52439,56280,3172,2646,4067,2821,4116,5148,178980,179804,179533,179631,179921,180040,,
05000US20177,"Shawnee County, KS",50150,53507,51123,55710,57095,52104,2384,3475,2836,2840,3354,4053,178831,178406,178725,178146,178187,177499,,
05000US55117,"Sheboygan County, WI",50678,54042,57047,54059,58361,60896,2740,3459,4108,2976,2777,3331,114922,115290,115569,115427,115344,115456,,
05000US01117,"Shelby County, AL",67800,67754,70192,73647,73031,71230,3396,4639,2858,2838,3067,6349,204180,206655,208713,210622,213605,215707,,
05000US47157,"Shelby County, TN",45226,43938,47083,47690,49647,47500,1445,1614,1324,1986,1745,2160,939465,938803,938069,934603,936961,935764,,
05000US27141,"Sherburne County, MN",76036,77532,80088,83675,87756,80643,7217,7754,7395,4492,5552,4724,90158,91126,91705,93528,94570,96036,,
05000US26155,"Shiawassee County, MI",41892,48523,51839,53244,53361,54456,4159,4024,3638,2964,4166,5400,68900,68933,68619,68554,68446,68192,,
05000US53057,"Skagit County, WA",52448,50558,57122,60983,66066,73206,2335,2791,4977,3697,2745,4545,118837,120365,121846,123681,125619,128206,,
05000US48423,"Smith County, TX",47745,43958,49060,52572,54339,58226,3549,3248,2809,3668,4442,4793,216080,218842,222936,225290,227727,230221,,
05000US53061,"Snohomish County, WA",67394,71984,76251,78716,82595,87440,1735,1780,1728,1676,2225,2425,745913,759583,772501,787620,801633,814901,,
05000US06095,"Solano County, CA",63520,67999,67443,73900,77133,84395,3371,3930,2860,3323,4965,3989,424788,431131,436092,440207,445458,446610,,
05000US34035,"Somerset County, NJ",97219,100301,98440,104478,112153,121378,4417,3156,4426,3863,5663,6478,330585,332568,333654,333751,335432,331164,,
05000US42111,"Somerset County, PA",43429,46217,43660,43871,48846,50988,2945,1833,2945,2610,3073,2164,76520,76218,75522,75061,74501,73952,,
05000US06097,"Sonoma County, CA",61029,67771,66674,73929,80409,81395,1565,3392,2788,2470,3110,2313,495025,500292,502146,503070,504217,499942,,
05000US13255,"Spalding County, GA",,,,,47027,42920,,,,,5480,3181,,,,,65380,66100,,
05000US45083,"Spartanburg County, SC",42103,43688,45125,47371,50985,53581,2466,2397,2914,2336,2019,2745,290969,293542,297302,301463,306854,313888,,
05000US53063,"Spokane County, WA",47576,50249,48525,53043,53360,59783,1817,2060,1533,1910,1844,2297,479398,484318,490945,499072,506152,514631,,
05000US51177,"Spotsylvania County, VA",71901,75686,75535,81146,86491,88431,5083,3494,5429,2243,4582,7266,127348,129188,130475,132010,133033,134238,,
05000US29183,"St. Charles County, MO",70137,73989,73116,80644,81594,81663,2223,3076,3606,2701,2728,2744,373495,379493,385590,390918,395504,399182,,
05000US01115,"St. Clair County, AL",53803,50146,54484,60158,50934,56602,4543,4465,5394,4797,4026,6054,86308,86697,87074,88019,88199,88690,,
05000US17163,"St. Clair County, IL",48136,50428,50347,50267,51670,59141,3402,3588,3088,2369,2082,3899,266955,265729,264052,262759,262479,261059,,
05000US26147,"St. Clair County, MI",50285,50319,51127,51864,57362,56441,2451,2152,1497,2447,3687,2970,160469,160078,159875,159587,159350,159337,,
05000US55109,"St. Croix County, WI",67502,76024,71449,72865,80512,81453,4903,4865,6781,5401,6749,4173,85930,86759,87513,88029,88703,89694,,
05000US29187,"St. Francois County, MO",37349,41713,42863,45431,39288,46796,2989,4201,5110,6245,6256,4688,66215,65960,66520,66627,66705,66692,,
05000US12109,"St. Johns County, FL",64862,65976,70379,78581,73836,80712,4782,2419,4713,5141,6283,4716,209647,217919,226640,235087,243812,254261,,
05000US18141,"St. Joseph County, IN",40528,46254,46552,48358,52106,54434,1265,2194,2008,2877,1884,4100,266709,267618,268441,269141,270434,270771,,
05000US22097,"St. Landry Parish, LA",31955,27753,30286,31207,34462,32867,4905,4460,3629,1842,4284,5454,83454,83709,83848,83883,83497,82764,,
05000US36089,"St. Lawrence County, NY",45157,43758,42144,51592,50325,49681,4959,3078,3026,1922,3063,3193,111963,111400,111007,110038,109623,108047,,
05000US29510,"St. Louis city, MO",34488,35959,38397,40346,41441,43889,1683,1796,1795,1544,2258,2305,318416,317419,315685,311404,308626,302838,,
05000US27137,"St. Louis County, MN",45895,50040,50124,49825,52890,53550,1912,2418,2419,2582,3050,3190,200540,200949,200431,199980,200000,199754,,
05000US29189,"St. Louis County, MO",59290,59993,61516,62572,64784,66778,1227,1715,1131,1793,1704,1956,1001444,1001876,1003362,998581,996726,996945,,
05000US12111,"St. Lucie County, FL",42504,42359,45905,44804,50062,54098,3692,2928,3413,2655,2826,3900,286832,291028,298563,306507,313506,321128,,
05000US24037,"St. Mary's County, MD",78233,86417,85163,78195,81495,92250,6783,4765,7529,7763,4561,9250,109633,110382,111413,112587,112667,112664,,
05000US22103,"St. Tammany Parish, LA",61280,63210,63180,64639,67396,65392,3920,3918,2113,4745,3892,4679,242333,245829,250088,253602,256327,258111,,
05000US51179,"Stafford County, VA",93454,93422,95882,97484,112795,110307,5021,6986,5056,9507,5081,6315,136788,139992,142003,144361,146649,149960,,
05000US06099,"Stanislaus County, CA",47962,51084,52363,54305,59514,60321,2536,1346,2615,2381,2562,3397,525491,531997,538388,541560,547899,549815,,
05000US39151,"Stark County, OH",44979,47713,48819,50994,50984,52068,1805,1514,2037,1674,2244,1914,375432,375736,375165,373612,372542,371574,,
05000US27145,"Stearns County, MN",57763,56040,55030,57728,63271,60669,3332,2455,2109,2701,2303,2225,152092,152912,154708,155652,157822,159256,,
05000US36101,"Steuben County, NY",47046,46889,47146,50575,50930,55569,3175,2165,3242,2803,2974,3106,98650,98394,97631,96940,96281,95796,,
05000US19169,"Story County, IA",50279,46091,50811,53371,60351,54586,4756,5589,2005,4519,8380,4578,92406,94073,96021,97090,97502,98105,,
05000US33017,"Strafford County, NH",60692,58976,61563,71295,71057,71528,4127,5296,5057,3872,5979,5983,124593,125604,126825,127428,128613,130090,,
05000US51800,"Suffolk city, VA",60637,62079,61203,66669,70277,71829,5555,5426,3861,5806,4682,6440,85728,86806,88161,89273,90237,91185,,
05000US25025,"Suffolk County, MA",54747,54585,56771,61796,66459,69985,2139,1927,1946,1926,1956,3250,755503,767254,778121,784230,797939,807252,,
05000US36103,"Suffolk County, NY",85439,86266,88340,92933,94750,100468,1792,1775,2415,2401,2550,1777,1499738,1502968,1501587,1492583,1492953,1481093,,
05000US36105,"Sullivan County, NY",47805,53219,51761,50652,55309,52274,3858,7066,6091,12310,7162,6570,76665,75943,74877,74801,75485,75498,,
05000US47163,"Sullivan County, TN",40148,38251,42012,42859,44909,44652,2478,1895,2948,2576,3388,4723,156595,157047,156791,156667,157158,157668,,
05000US39153,"Summit County, OH",49232,50365,51309,52036,55419,58876,1731,1394,1341,1460,1790,2688,541824,541943,541968,540300,541228,541918,,
05000US47165,"Sumner County, TN",55917,58316,59753,60503,65014,65948,3144,4388,3849,3522,2775,2156,168888,172706,175989,180063,183545,187149,,
05000US12119,"Sumter County, FL",52891,50942,51335,54562,54057,53895,3106,4341,5576,5337,5564,2460,107056,114350,118891,123996,125165,128754,,
05000US45085,"Sumter County, SC",39780,36633,41169,40614,45585,45994,2773,4289,1928,5396,4437,3606,108123,107919,107480,107396,106847,106512,,
05000US37171,"Surry County, NC",35579,36511,37337,36802,42438,48398,1882,4089,2571,3150,4595,8296,73050,72968,72743,72113,72224,71948,,
05000US10005,"Sussex County, DE",50629,55011,55065,57734,61985,60277,2156,3560,3042,3796,2971,3557,206649,210849,215622,220251,225322,229286,,
05000US34037,"Sussex County, NJ",88407,82075,85086,87829,90026,92818,6008,4925,6402,4590,4770,4908,145992,144909,143673,142522,141682,140799,,
05000US06101,"Sutter County, CA",49139,54433,52277,51397,55062,59121,4861,4538,5218,3764,6050,4224,95350,95847,96463,96651,96648,96807,,
05000US01121,"Talladega County, AL",37719,39971,34451,39393,39731,40315,3980,4241,4142,4351,4916,3166,81096,81322,80862,80103,80065,79828,,
05000US22105,"Tangipahoa Parish, LA",44166,40689,42962,48162,44861,48205,6891,4431,6740,5918,4916,3436,125412,127049,128755,130710,132497,133777,,
05000US48439,"Tarrant County, TX",56895,58099,60737,61534,65052,66063,1075,1317,744,946,1631,1349,1911541,1945360,1982498,2016872,2054475,2084931,,
05000US48441,"Taylor County, TX",44447,45907,48636,48803,51894,47508,2832,3164,5389,4111,4757,2986,134117,135143,136051,136535,136290,137640,,
05000US17179,"Tazewell County, IL",56656,60801,57020,60152,60306,60857,4463,2835,3067,3578,3495,2693,136352,135707,134800,134385,133526,132328,,
05000US22109,"Terrebonne Parish, LA",55148,46678,41786,46026,42857,52820,6688,5194,2704,6245,6784,6402,112749,113328,113972,113220,112086,111021,,
05000US53067,"Thurston County, WA",59785,61609,62137,65783,71765,72703,2603,2827,3953,2620,2663,3003,262388,265851,269536,275222,280588,286419,,
05000US18157,"Tippecanoe County, IN",47731,45771,50224,51361,52183,50256,3158,2419,3052,1568,4100,4357,180174,183074,185826,188059,190587,193048,,
05000US72135,"Toa Alta Municipio, PR",29170,29341,32618,26171,24223,26358,2703,2611,4993,1986,5368,3416,75292,74837,74368,73980,73217,71094,,
05000US72137,"Toa Baja Municipio, PR",24523,22166,23392,23560,25487,25504,2942,2496,1683,2313,3235,2739,85971,84165,82065,80207,78092,74623,,
05000US09013,"Tolland County, CT",72954,78786,82168,81252,72117,91646,3780,3407,4310,3226,4952,7899,151377,151367,151420,151118,151461,150921,,
05000US48451,"Tom Green County, TX",45968,44959,48114,48696,51114,52283,2637,5325,7785,4461,6278,5118,114954,116608,118105,118386,118019,118189,,
05000US36109,"Tompkins County, NY",48516,52885,58084,56349,56672,57276,5182,6027,4517,3335,6303,5532,103617,104691,104926,104871,104802,102793,,
05000US49045,"Tooele County, UT",,,,,72386,72906,,,,,8708,7366,,,,,67456,69907,,
05000US48453,"Travis County, TX",60464,61787,65269,70158,72884,76392,1786,1397,1969,1425,2003,2247,1120954,1151145,1176558,1199323,1226698,1248743,,
05000US13285,"Troup County, GA",43642,40486,39067,42371,38977,44260,4759,4056,6672,8429,7321,5382,69053,69469,69763,70005,69786,70034,,
05000US72139,"Trujillo Alto Municipio, PR",30015,25972,30338,33122,31322,31078,2442,2579,3236,3748,2189,1924,72581,71019,69615,68242,66675,63746,,
05000US39155,"Trumbull County, OH",41798,43039,42368,45552,46201,46196,1546,1947,1974,2704,1435,3823,206442,205175,203751,201825,200380,198627,,
05000US06107,"Tulare County, CA",39422,42611,42413,45881,46266,48817,2284,2208,2564,1589,2633,2809,454143,458198,459863,460437,464493,465861,,
05000US40143,"Tulsa County, OK",47949,50460,51287,51325,52441,55638,1182,930,880,934,1056,1421,622409,629598,639242,642940,646266,648360,,
05000US01125,"Tuscaloosa County, AL",46538,47531,49067,47787,52313,54459,2485,2660,3704,3441,2796,4961,200821,202212,203976,206102,207811,208911,,
05000US39157,"Tuscarawas County, OH",44130,46253,47331,50440,51386,49658,2494,2817,3646,3963,3292,4208,92672,92788,92916,92420,92297,92176,,
